time;cumfrac
49.33333333;0
49.5;0
49.66666667;0
49.83333333;0
50;0
50.16666667;0
50.33333333;0
50.5;0
50.66666667;0
50.83333333;0
51;0
51.16666667;0
51.33333333;0
51.5;0
51.66666667;0
51.83333333;0
52;0
52.16666667;0
52.33333333;0
52.5;0
52.66666667;0
52.83333333;0
53;0
53.16666667;0
53.33333333;0
53.5;0
53.66666667;0
53.83333333;0
54;0
54.16666667;0
54.33333333;0
54.5;0
54.66666667;0
54.83333333;0
55;0
55.16666667;0
55.33333333;0
55.5;0
55.66666667;0
55.83333333;0
56;0
56.16666667;0
56.33333333;0
56.5;0
56.66666667;0
56.83333333;0
57;0
57.16666667;0
57.33333333;0
57.5;0
57.66666667;0
57.83333333;0
58;0
58.16666667;0
58.33333333;0
58.5;0
58.66666667;0
58.83333333;0
59;0
59.16666667;0
59.33333333;0
59.5;0
59.66666667;0
59.83333333;0
60;0
60.16666667;0
60.33333333;0
60.5;0
60.66666667;0
60.83333333;0
61;0
61.16666667;0
61.33333333;0
61.5;0
61.66666667;0
61.83333333;0
62;0
62.16666667;0
62.33333333;0
62.5;0
62.66666667;0
62.83333333;0
63;0
63.16666667;0
63.33333333;0
63.5;0
63.66666667;0
63.83333333;0
64;0
64.16666667;0
64.33333333;0
64.5;0
64.66666667;0
64.83333333;0
65;0
65.16666667;0
65.33333333;0
65.5;0
65.66666667;0
65.83333333;0
66;0
66.16666667;0
66.33333333;0
66.5;0
66.66666667;0
66.83333333;0
67;0
67.16666667;0
67.33333333;0
67.5;0
67.66666667;0
67.83333333;0
68;0
68.16666667;0
68.33333333;0
68.5;0
68.66666667;0
68.83333333;0
69;0
69.16666667;0
69.33333333;0
69.5;0
69.66666667;0
69.83333333;0
70;0
70.16666667;0
70.33333333;0
70.5;0
70.66666667;0
70.83333333;0
71;0
71.16666667;0
71.33333333;0
71.5;0
71.66666667;0
71.83333333;0
72;0
72.16666667;0
72.33333333;0
72.5;0
72.66666667;0
72.83333333;0
73;0
73.16666667;0
73.33333333;0
73.5;0
73.66666667;0
73.83333333;0
74;0
74.16666667;0
74.33333333;0
74.5;0
74.66666667;0
74.83333333;0
75;0
75.16666667;0
75.33333333;0
75.5;0
75.66666667;0
75.83333333;0
76;0
76.16666667;0
76.33333333;0
76.5;0
76.66666667;0
76.83333333;0
77;0
77.16666667;0
77.33333333;0
77.5;0
77.66666667;0
77.83333333;0
78;0
78.16666667;0
78.33333333;0
78.5;0
78.66666667;0
78.83333333;0
79;0
79.16666667;0
79.33333333;0
79.5;0
79.66666667;0
79.83333333;0
80;0
80.16666667;0
80.33333333;0
80.5;0
80.66666667;0
80.83333333;0
81;0
81.16666667;0
81.33333333;0
81.5;0
81.66666667;0
81.83333333;0
82;0
82.16666667;0
82.33333333;0
82.5;0
82.66666667;0
82.83333333;0
83;0
83.16666667;0
83.33333333;0
83.5;0
83.66666667;0
83.83333333;0
84;0
84.16666667;0
84.33333333;0
84.5;0
84.66666667;0
84.83333333;0
85;0
85.16666667;0
85.33333333;0
85.5;0
85.66666667;0
85.83333333;0
86;0
86.16666667;0
86.33333333;0
86.5;0
86.66666667;0
86.83333333;0
87;0
87.16666667;0
87.33333333;0
87.5;0
87.66666667;0
87.83333333;0
88;0
88.16666667;0
88.33333333;0
88.5;0
88.66666667;0
88.83333333;0
89;0
89.16666667;0
89.33333333;0
89.5;0
89.66666667;0
89.83333333;0
90;0
90.16666667;0
90.33333333;0
90.5;0
90.66666667;0
90.83333333;0
91;0
91.16666667;0
91.33333333;0
91.5;0
91.66666667;0
91.83333333;0
92;0
92.16666667;0
92.33333333;0
92.5;0
92.66666667;0
92.83333333;0
93;0
93.16666667;0
93.33333333;0
93.5;0
93.66666667;0
93.83333333;0
94;0
94.16666667;0
94.33333333;0
94.5;0
94.66666667;0
94.83333333;0
95;0
95.16666667;0
95.33333333;0
95.5;0
95.66666667;0
95.83333333;0
96;0
96.16666667;0
96.33333333;0
96.5;0
96.66666667;0
96.83333333;0
97;0
97.16666667;0
97.33333333;0
97.5;0
97.66666667;0
97.83333333;0
98;0
98.16666667;0.0625
98.33333333;0.0625
98.5;0.0625
98.66666667;0.0625
98.83333333;0.0625
99;0.0625
99.16666667;0.0625
99.33333333;0.0625
99.5;0.0625
99.66666667;0.0625
99.83333333;0.0625
100;0.0625
100.1666667;0.0625
100.3333333;0.0625
100.5;0.0625
100.6666667;0.0625
100.8333333;0.0625
101;0.0625
101.1666667;0.0625
101.3333333;0.0625
101.5;0.0625
101.6666667;0.0625
101.8333333;0.0625
102;0.0625
102.1666667;0.0625
102.3333333;0.0625
102.5;0.0625
102.6666667;0.0625
102.8333333;0.0625
103;0.0625
103.1666667;0.0625
103.3333333;0.0625
103.5;0.0625
103.6666667;0.0625
103.8333333;0.0625
104;0.0625
104.1666667;0.0625
104.3333333;0.0625
104.5;0.0625
104.6666667;0.0625
104.8333333;0.0625
105;0.0625
105.1666667;0.0625
105.3333333;0.0625
105.5;0.0625
105.6666667;0.0625
105.8333333;0.0625
106;0.0625
106.1666667;0.0625
106.3333333;0.0625
106.5;0.0625
106.6666667;0.0625
106.8333333;0.0625
107;0.0625
107.1666667;0.0625
107.3333333;0.0625
107.5;0.0625
107.6666667;0.0625
107.8333333;0.0625
108;0.0625
108.1666667;0.0625
108.3333333;0.0625
108.5;0.0625
108.6666667;0.0625
108.8333333;0.0625
109;0.0625
109.1666667;0.0625
109.3333333;0.0625
109.5;0.0625
109.6666667;0.0625
109.8333333;0.0625
110;0.0625
110.1666667;0.0625
110.3333333;0.0625
110.5;0.0625
110.6666667;0.0625
110.8333333;0.0625
111;0.0625
111.1666667;0.0625
111.3333333;0.0625
111.5;0.0625
111.6666667;0.0625
111.8333333;0.0625
112;0.0625
112.1666667;0.0625
112.3333333;0.0625
112.5;0.0625
112.6666667;0.0625
112.8333333;0.0625
113;0.0625
113.1666667;0.0625
113.3333333;0.0625
113.5;0.0625
113.6666667;0.0625
113.8333333;0.0625
114;0.0625
114.1666667;0.0625
114.3333333;0.0625
114.5;0.0625
114.6666667;0.0625
114.8333333;0.0625
115;0.0625
115.1666667;0.0625
115.3333333;0.0625
115.5;0.0625
115.6666667;0.0625
115.8333333;0.0625
116;0.0625
116.1666667;0.0625
116.3333333;0.0625
116.5;0.0625
116.6666667;0.0625
116.8333333;0.0625
117;0.0625
117.1666667;0.0625
117.3333333;0.0625
117.5;0.0625
117.6666667;0.0625
117.8333333;0.0625
118;0.0625
118.1666667;0.0625
118.3333333;0.0625
118.5;0.0625
118.6666667;0.0625
118.8333333;0.0625
119;0.0625
119.1666667;0.0625
119.3333333;0.0625
119.5;0.0625
119.6666667;0.0625
119.8333333;0.0625
120;0.0625
120.1666667;0.125
120.3333333;0.125
120.5;0.125
120.6666667;0.125
120.8333333;0.125
121;0.125
121.1666667;0.125
121.3333333;0.125
121.5;0.125
121.6666667;0.125
121.8333333;0.125
122;0.125
122.1666667;0.125
122.3333333;0.125
122.5;0.125
122.6666667;0.125
122.8333333;0.125
123;0.125
123.1666667;0.125
123.3333333;0.125
123.5;0.125
123.6666667;0.125
123.8333333;0.125
124;0.125
124.1666667;0.125
124.3333333;0.125
124.5;0.125
124.6666667;0.125
124.8333333;0.125
125;0.125
125.1666667;0.125
125.3333333;0.125
125.5;0.125
125.6666667;0.125
125.8333333;0.125
126;0.125
126.1666667;0.125
126.3333333;0.125
126.5;0.125
126.6666667;0.125
126.8333333;0.125
127;0.125
127.1666667;0.125
127.3333333;0.125
127.5;0.125
127.6666667;0.125
127.8333333;0.125
128;0.125
128.1666667;0.125
128.3333333;0.125
128.5;0.125
128.6666667;0.125
128.8333333;0.125
129;0.125
129.1666667;0.125
129.3333333;0.125
129.5;0.125
129.6666667;0.125
129.8333333;0.125
130;0.125
130.1666667;0.125
130.3333333;0.125
130.5;0.125
130.6666667;0.125
130.8333333;0.125
131;0.125
131.1666667;0.125
131.3333333;0.125
131.5;0.125
131.6666667;0.125
131.8333333;0.125
132;0.125
132.1666667;0.125
132.3333333;0.125
132.5;0.125
132.6666667;0.125
132.8333333;0.125
133;0.125
133.1666667;0.125
133.3333333;0.125
133.5;0.125
133.6666667;0.125
133.8333333;0.125
134;0.125
134.1666667;0.125
134.3333333;0.125
134.5;0.125
134.6666667;0.125
134.8333333;0.125
135;0.125
135.1666667;0.125
135.3333333;0.125
135.5;0.125
135.6666667;0.125
135.8333333;0.125
136;0.125
136.1666667;0.125
136.3333333;0.125
136.5;0.125
136.6666667;0.1875
136.8333333;0.1875
137;0.1875
137.1666667;0.25
137.3333333;0.25
137.5;0.25
137.6666667;0.3125
137.8333333;0.3125
138;0.3125
138.1666667;0.3125
138.3333333;0.3125
138.5;0.3125
138.6666667;0.3125
138.8333333;0.3125
139;0.3125
139.1666667;0.375
139.3333333;0.375
139.5;0.375
139.6666667;0.375
139.8333333;0.375
140;0.375
140.1666667;0.375
140.3333333;0.375
140.5;0.375
140.6666667;0.375
140.8333333;0.375
141;0.375
141.1666667;0.375
141.3333333;0.375
141.5;0.375
141.6666667;0.375
141.8333333;0.375
142;0.375
142.1666667;0.375
142.3333333;0.375
142.5;0.375
142.6666667;0.375
142.8333333;0.375
143;0.375
143.1666667;0.375
143.3333333;0.375
143.5;0.375
143.6666667;0.375
143.8333333;0.375
144;0.375
144.1666667;0.375
144.3333333;0.375
144.5;0.375
144.6666667;0.375
144.8333333;0.375
145;0.375
145.1666667;0.375
145.3333333;0.375
145.5;0.375
145.6666667;0.375
145.8333333;0.375
146;0.375
146.1666667;0.375
146.3333333;0.375
146.5;0.375
146.6666667;0.375
146.8333333;0.375
147;0.375
147.1666667;0.375
147.3333333;0.375
147.5;0.375
147.6666667;0.375
147.8333333;0.375
148;0.375
148.1666667;0.375
148.3333333;0.375
148.5;0.375
148.6666667;0.375
148.8333333;0.375
149;0.375
149.1666667;0.375
149.3333333;0.375
149.5;0.375
149.6666667;0.375
149.8333333;0.375
150;0.375
150.1666667;0.375
150.3333333;0.375
150.5;0.375
150.6666667;0.375
150.8333333;0.375
151;0.375
151.1666667;0.375
151.3333333;0.375
151.5;0.375
151.6666667;0.375
151.8333333;0.375
152;0.375
152.1666667;0.375
152.3333333;0.375
152.5;0.375
152.6666667;0.375
152.8333333;0.375
153;0.375
153.1666667;0.375
153.3333333;0.375
153.5;0.375
153.6666667;0.375
153.8333333;0.375
154;0.375
154.1666667;0.375
154.3333333;0.375
154.5;0.375
154.6666667;0.375
154.8333333;0.375
155;0.375
155.1666667;0.375
155.3333333;0.375
155.5;0.375
155.6666667;0.375
155.8333333;0.375
156;0.375
156.1666667;0.375
156.3333333;0.375
156.5;0.375
156.6666667;0.375
156.8333333;0.375
157;0.375
157.1666667;0.375
157.3333333;0.375
157.5;0.375
157.6666667;0.375
157.8333333;0.375
158;0.375
158.1666667;0.375
158.3333333;0.375
158.5;0.375
158.6666667;0.375
158.8333333;0.375
159;0.375
159.1666667;0.375
159.3333333;0.375
159.5;0.375
159.6666667;0.375
159.8333333;0.375
160;0.375
160.1666667;0.375
160.3333333;0.375
160.5;0.375
160.6666667;0.375
160.8333333;0.375
161;0.375
161.1666667;0.375
161.3333333;0.375
161.5;0.375
161.6666667;0.375
161.8333333;0.375
162;0.375
162.1666667;0.375
162.3333333;0.375
162.5;0.375
162.6666667;0.375
162.8333333;0.375
163;0.375
163.1666667;0.375
163.3333333;0.375
163.5;0.375
163.6666667;0.375
163.8333333;0.375
164;0.375
164.1666667;0.375
164.3333333;0.375
164.5;0.375
164.6666667;0.375
164.8333333;0.375
165;0.375
165.1666667;0.375
165.3333333;0.375
165.5;0.375
165.6666667;0.375
165.8333333;0.375
166;0.375
166.1666667;0.375
166.3333333;0.375
166.5;0.375
166.6666667;0.375
166.8333333;0.375
167;0.375
167.1666667;0.375
167.3333333;0.375
167.5;0.375
167.6666667;0.375
167.8333333;0.375
168;0.375
168.1666667;0.375
168.3333333;0.375
168.5;0.375
168.6666667;0.375
168.8333333;0.375
169;0.375
169.1666667;0.375
169.3333333;0.375
169.5;0.375
169.6666667;0.375
169.8333333;0.375
170;0.375
170.1666667;0.375
170.3333333;0.375
170.5;0.375
170.6666667;0.375
170.8333333;0.375
171;0.375
171.1666667;0.375
171.3333333;0.375
171.5;0.375
171.6666667;0.375
171.8333333;0.375
172;0.375
172.1666667;0.375
172.3333333;0.375
172.5;0.375
172.6666667;0.375
172.8333333;0.375
173;0.375
173.1666667;0.375
173.3333333;0.375
173.5;0.375
173.6666667;0.375
173.8333333;0.375
174;0.375
174.1666667;0.4375
174.3333333;0.4375
174.5;0.4375
174.6666667;0.4375
174.8333333;0.4375
175;0.4375
175.1666667;0.4375
175.3333333;0.4375
175.5;0.4375
175.6666667;0.4375
175.8333333;0.4375
176;0.4375
176.1666667;0.4375
176.3333333;0.4375
176.5;0.4375
176.6666667;0.4375
176.8333333;0.4375
177;0.4375
177.1666667;0.4375
177.3333333;0.4375
177.5;0.4375
177.6666667;0.4375
177.8333333;0.4375
178;0.4375
178.1666667;0.4375
178.3333333;0.4375
178.5;0.4375
178.6666667;0.4375
178.8333333;0.4375
179;0.4375
179.1666667;0.4375
179.3333333;0.4375
179.5;0.4375
179.6666667;0.4375
179.8333333;0.4375
